requisicao,tempo(s)
novo_pedido,0.02274992000002385
novo_pedido,0.006248819000006733
novo_pedido,0.005941520999982686
novo_pedido,0.006949090000006208
novo_pedido,0.008448191000013594
novo_pedido,0.0075535320000028605
novo_pedido,0.007569216000007373
novo_pedido,0.008056935000013254
novo_pedido,0.00915037600000801
novo_pedido,0.009032606999994641
novo_pedido,0.007437913999979173
novo_pedido,0.007502789000000121
novo_pedido,0.007901526000011927
novo_pedido,0.008497355000002926
novo_pedido,0.008718485999992254
novo_pedido,0.007223898000006557
novo_pedido,0.008032374999999092
novo_pedido,0.007657932000000756
novo_pedido,0.008922877999992807
novo_pedido,0.008963308999994979
novo_pedido,0.007249434000016208
novo_pedido,0.00729577499998868
novo_pedido,0.008034614000024476
novo_pedido,0.008754992999996603
novo_pedido,0.008825843000010991
novo_pedido,0.007101113999993913
novo_pedido,0.007366714999989199
novo_pedido,0.007863237000009349
novo_pedido,0.008002305999980308
novo_pedido,0.008832834999992656
novo_pedido,0.008705216999999266
novo_pedido,0.0077855680000027405
novo_pedido,0.007371187000018153
novo_pedido,0.00813410899999667
novo_pedido,0.008223759000003383
novo_pedido,0.006615705000001526
novo_pedido,0.008095913999994764
novo_pedido,0.00808190099999706
novo_pedido,0.00806091300000844
novo_pedido,0.008063781000004155
novo_pedido,0.006850626999977294
novo_pedido,0.007721321000019543
novo_pedido,0.008061768000004577
novo_pedido,0.008218146999979581
novo_pedido,0.008473157999986825
novo_pedido,0.006756461999998464
novo_pedido,0.007245757999982061
novo_pedido,0.0074968619999822295
novo_pedido,0.0077648180000267075
novo_pedido,0.008528253999998014
novo_pedido,0.00691479899998626
novo_pedido,0.007236243000022569
novo_pedido,0.007690899000010631
novo_pedido,0.008239725000009912
novo_pedido,0.008546618999986322
novo_pedido,0.006470581000002085
novo_pedido,0.0069223280000016985
novo_pedido,0.007316344999992452
novo_pedido,0.0078544989999898
novo_pedido,0.0077937679999990905
novo_pedido,0.006487585000002127
novo_pedido,0.007111940000015693
novo_pedido,0.007796756000004734
novo_pedido,0.0076672799999926156
novo_pedido,0.008225860999999668
novo_pedido,0.006608431000017845
novo_pedido,0.01727751900000385
novo_pedido,0.007920656999999665
novo_pedido,0.007907303999985515
novo_pedido,0.007997033999998848
novo_pedido,0.006596639999997933
novo_pedido,0.006953089000006685
novo_pedido,0.007367497000018375
novo_pedido,0.008638800999989371
novo_pedido,0.00806202299997949
novo_pedido,0.006263920999998618
novo_pedido,0.0070989630000042325
novo_pedido,0.008033400999977403
novo_pedido,0.007825249999996231
novo_pedido,0.007722078000000465
novo_pedido,0.006562852999991264
novo_pedido,0.006713787999984788
novo_pedido,0.007490267000008544
novo_pedido,0.007889574000017774
novo_pedido,0.007771429000001717
novo_pedido,0.006500928000008344
novo_pedido,0.00686266700000715
novo_pedido,0.007086853000004112
novo_pedido,0.007345570000012458
novo_pedido,0.007851165000005267
novo_pedido,0.006596616999985372
novo_pedido,0.006567684000003737
novo_pedido,0.007109882000008838
novo_pedido,0.007819565000005468
novo_pedido,0.010132108999982847
novo_pedido,0.007609540999993669
novo_pedido,0.007212791000000607
novo_pedido,0.007388802000008354
novo_pedido,0.008055433999999195
novo_pedido,0.00863036599997713
novo_pedido,0.0065260430000080305
novo_pedido,0.006770074000002069
novo_pedido,0.007180367999978898
novo_pedido,0.008451242000006687
novo_pedido,0.008574291000002177
novo_pedido,0.006287197000006017
novo_pedido,0.006450271999995039
novo_pedido,0.007056525999985297
novo_pedido,0.0074348250000184635
novo_pedido,0.00753980600001114
novo_pedido,0.006611464999991767
novo_pedido,0.006311643999993066
novo_pedido,0.0069835349999891605
novo_pedido,0.007125088999998752
novo_pedido,0.0073546280000016395
novo_pedido,0.00599676100000579
novo_pedido,0.006553276000005326
novo_pedido,0.007088707999997723
novo_pedido,0.007153045999984897
novo_pedido,0.007578385000016397
novo_pedido,0.006514198999980181
novo_pedido,0.006518519999985983
novo_pedido,0.006832193999997571
novo_pedido,0.007139746000007108
novo_pedido,0.0077791099999728885
novo_pedido,0.006045841999991808
novo_pedido,0.0065103940000028615
novo_pedido,0.006928466999994498
novo_pedido,0.00716940800000998
novo_pedido,0.00812770099997806
novo_pedido,0.007647169999984271
novo_pedido,0.007817319999986694
novo_pedido,0.008349105999997164
novo_pedido,0.009349536999991415
novo_pedido,0.0094342650000101
novo_pedido,0.007107461000003923
novo_pedido,0.008252604000006158
novo_pedido,0.00864998400001582
novo_pedido,0.008938989000000674
novo_pedido,0.009492867000005845
novo_pedido,0.008050121999986004
novo_pedido,0.009121111000013116
novo_pedido,0.00844152799999165
novo_pedido,0.009078518999984908
novo_pedido,0.009849133000017218
novo_pedido,0.007433702000014364
novo_pedido,0.008047346000012112
novo_pedido,0.00821731599998543
novo_pedido,0.008904924000006531
novo_pedido,0.009768451000013556
novo_pedido,0.0074835339999879125
novo_pedido,0.008019834000009496
novo_pedido,0.008560081000013042
novo_pedido,0.009104302999986658
novo_pedido,0.00936886200000231
novo_pedido,0.007724811000002774
novo_pedido,0.008017855000019836
novo_pedido,0.008721279000013737
novo_pedido,0.00887051000000838
novo_pedido,0.009411830999994208
novo_pedido,0.0073283220000064375
novo_pedido,0.007961108000017703
novo_pedido,0.008561448999984123
novo_pedido,0.008919976000015595
novo_pedido,0.010375352000011162
novo_pedido,0.007186038000014605
novo_pedido,0.006838994000020193
novo_pedido,0.007228459000003795
novo_pedido,0.007637864999992416
novo_pedido,0.007984843000002684
novo_pedido,0.0070299239999940255
novo_pedido,0.0070094200000028195
novo_pedido,0.0072152740000035465
novo_pedido,0.007932167000006984
novo_pedido,0.009307983000013564
novo_pedido,0.006722010000004275
novo_pedido,0.007112412999987328
novo_pedido,0.007268476999996665
novo_pedido,0.007162312999980713
novo_pedido,0.007820427000012842
novo_pedido,0.006350817999987157
novo_pedido,0.006561879000003046
novo_pedido,0.0069435769999870445
novo_pedido,0.0071709919999989324
novo_pedido,0.007579544000009264
novo_pedido,0.0063286369999957515
novo_pedido,0.006728045999977894
novo_pedido,0.006914633999997477
novo_pedido,0.008714193999992403
novo_pedido,0.008248796999993147
novo_pedido,0.006461159999986421
novo_pedido,0.006667855999978656
novo_pedido,0.006919766000009986
novo_pedido,0.007663989999997511
novo_pedido,0.007755258000003096
novo_pedido,0.006044815000024073
novo_pedido,0.006380092000000559
novo_pedido,0.00700434699999164
novo_pedido,0.007087973000011516
novo_pedido,0.007521206000006941
novo_pedido,0.006915275000011434
novo_pedido,0.006689013999988447
novo_pedido,0.007076613999998926
novo_pedido,0.007512507000001278
novo_pedido,0.007934363000003941
novo_pedido,0.0064979349999987335
novo_pedido,0.008535950999998931
novo_pedido,0.0088942980000013
novo_pedido,0.009409524999995256
novo_pedido,0.0099023749999958
novo_pedido,0.007711357000005137
novo_pedido,0.008168282999974963
novo_pedido,0.00852452099999823
novo_pedido,0.007797036999988904
novo_pedido,0.007809726000004957
novo_pedido,0.006097003000007817
novo_pedido,0.006586093000009896
novo_pedido,0.006996060999995279
novo_pedido,0.007288684000002377
novo_pedido,0.007659694000011541
novo_pedido,0.006357700999984672
novo_pedido,0.0067283439999812344
novo_pedido,0.006718105000004471
novo_pedido,0.007150754999997844
novo_pedido,0.008240360000002056
novo_pedido,0.007233923999990566
novo_pedido,0.006488723999979129
novo_pedido,0.008591068000015412
novo_pedido,0.009116303999974207
novo_pedido,0.00944828300001177
novo_pedido,0.007708401999991565
novo_pedido,0.008115962000005084
novo_pedido,0.00916104999998879
novo_pedido,0.01021363500001371
novo_pedido,0.010090119000011555
novo_pedido,0.007887760000016897
novo_pedido,0.007995631000000003
novo_pedido,0.007087812000008853
novo_pedido,0.007949093000007679
novo_pedido,0.009767054999997526
novo_pedido,0.007801143999984106
novo_pedido,0.008411988000005977
novo_pedido,0.0087704719999806
novo_pedido,0.009469238000008318
novo_pedido,0.009627926999996816
novo_pedido,0.007878567000005887
novo_pedido,0.007848390999981802
