tabela,tempo(s)
cliente,0.002761625000005097
cliente,0.0025315529999829778
cliente,0.0026895029999991493
cliente,0.002578251999977965
cliente,0.0027371929999731037
cliente,0.002514179000002059
cliente,0.002651035999974738
cliente,0.002586049000001367
cliente,0.0027764650000108304
cliente,0.002598513999998886
cliente,0.0026085930000476765
cliente,0.002773616000013135
cliente,0.002835837999953128
cliente,0.002809745999968527
cliente,0.003067930999975488
cliente,0.0026622180000117623
cliente,0.002836281999975654
cliente,0.002645346999997855
cliente,0.002577027000029375
cliente,0.0025914310000416663
cliente,0.0027720190000195544
cliente,0.0026484869999876537
cliente,0.0024792019999608783
cliente,0.002574889000015901
cliente,0.0028132979999782037
cliente,0.0025563199999965036
cliente,0.002517302999990534
cliente,0.002664911000010761
cliente,0.002686621999998806
cliente,0.002554291999956604
cliente,0.0024307810000436803
cliente,0.0028797269999927266
cliente,0.0028824759999679372
cliente,0.0030436320000148953
cliente,0.002899204000016198
cliente,0.0029796939999755523
cliente,0.0029572900000403024
cliente,0.0028942229999984193
cliente,0.0029575830000112546
cliente,0.00292199199998322
cliente,0.0032120979999490373
cliente,0.0029893909999714197
cliente,0.002683278999995764
cliente,0.0026625590000435295
cliente,0.0027170159999627685
cliente,0.002646905999995397
cliente,0.0025298299999576557
cliente,0.0026440420000426457
cliente,0.0031463610000059816
cliente,0.0027373440000246774
cliente,0.0026743789999841283
cliente,0.0026182000000289918
cliente,0.002744174000042676
cliente,0.002859953999973186
cliente,0.00300669599999992
cliente,0.002884592999976121
cliente,0.003029109999999946
cliente,0.0028145510000285867
cliente,0.0029365980000193304
cliente,0.0029083759999934955
cliente,0.0028632549999656476
cliente,0.0027823859999784872
cliente,0.002552233000017168
cliente,0.0025418460000423693
cliente,0.0027262760000326125
cliente,0.00285756499999934
cliente,0.0027258100000153718
cliente,0.0026214689999619623
cliente,0.0027075049999893963
cliente,0.0026866239999776553
cliente,0.002645573999984663
cliente,0.0027132339999980104
cliente,0.002735874999984844
cliente,0.0025169419999997444
cliente,0.0025249050000297757
cliente,0.002587841000035951
cliente,0.002775038000038421
cliente,0.0025321680000160995
cliente,0.002579878999995344
cliente,0.0027275400000235095
cliente,0.0028640269999868906
cliente,0.0026795439999887094
cliente,0.0027917429999888554
cliente,0.002849518999994416
cliente,0.002815647000034005
cliente,0.0026967709999894396
cliente,0.002969518999975662
cliente,0.002968195999983436
cliente,0.0027658920000135367
cliente,0.0026372350000087863
cliente,0.0025230939999687507
cliente,0.002575667999963116
cliente,0.0027796119999834445
cliente,0.0028169320000301923
cliente,0.0026465360000429428
cliente,0.0026125349999688297
cliente,0.0027062850000447725
cliente,0.0025878799999645707
cliente,0.0028429050000227107
cliente,0.0027117559999965124
cliente,0.0028211449999844262
cliente,0.0025131010000336573
cliente,0.0026130439999860755
cliente,0.0025614080000195827
cliente,0.0027116630000136865
cliente,0.0024688190000006216
cliente,0.002900353000029554
cliente,0.0028090809999525845
cliente,0.0027891409999938332
cliente,0.002654113000005509
cliente,0.00257454500001586
cliente,0.002602742999954444
cliente,0.0027255040000113695
cliente,0.002604254999994282
cliente,0.0025634039999999914
cliente,0.0031594989999916834
cliente,0.003284397000015815
cliente,0.0026587859999835928
cliente,0.0027093090000107622
cliente,0.0030522389999987354
cliente,0.003280054000015298
cliente,0.002989324999987275
cliente,0.0026843350000262944
cliente,0.002540031999956227
cliente,0.0026986620000002404
cliente,0.002540217000046141
cliente,0.0024478679999901942
cliente,0.0025365299999862145
cliente,0.0028093829999988884
cliente,0.0026712089999705313
cliente,0.0025672479999911957
cliente,0.00247026099998493
cliente,0.002784070000018346
cliente,0.0030341799999860086
cliente,0.0026098910000200704
cliente,0.0026609720000010384
cliente,0.002866009000001668
cliente,0.0028170639999984814
cliente,0.002569283000013911
cliente,0.002502451999987443
cliente,0.0027275639999970736
cliente,0.002592432000028566
cliente,0.0027199169999789774
cliente,0.0025862449999749515
cliente,0.0027646679999975277
cliente,0.002551315000005161
cliente,0.002487700000017412
cliente,0.002515321999965181
cliente,0.00294136399998024
cliente,0.0027715540000485817
cliente,0.0027769170000055965
cliente,0.0030253959999981817
cliente,0.0032525810000265665
cliente,0.003259461000027386
cliente,0.0031567390000191153
cliente,0.003065009000010832
cliente,0.003281093999987661
cliente,0.0031491820000155712
cliente,0.0040166260000091825
cliente,0.004478106000021853
cliente,0.0026706180000246604
cliente,0.002525016999982199
cliente,0.0025544769999896744
cliente,0.0023980619999974806
cliente,0.002738805000035427
cliente,0.002958524000007401
cliente,0.0024888820000228407
cliente,0.0031112340000163385
cliente,0.0028170270000487108
cliente,0.0028687529999729122
cliente,0.0026550480000082644
cliente,0.0026217270000188364
cliente,0.0027169890000209307
cliente,0.0026008819999674415
cliente,0.0025073389999761275
cliente,0.002486540999996123
cliente,0.0029382019999957265
cliente,0.0027767519999883916
cliente,0.0026694470000165893
cliente,0.0028997660000413816
cliente,0.002959384999996928
cliente,0.002954866999971273
cliente,0.0027633800000330666
cliente,0.004296121999971092
cliente,0.0032170780000342347
cliente,0.002654482000025382
cliente,0.002537033999999494
cliente,0.003264059000002817
cliente,0.003021295999985796
cliente,0.0025704970000219873
cliente,0.0023790820000044732
cliente,0.0023479939999901944
cliente,0.0027733229999853393
cliente,0.002610141999980442
cliente,0.002317535000031512
cliente,0.0023059320000129446
cliente,0.002831973000013477
cliente,0.0023573259999807306
cliente,0.0022490899999638714
cliente,0.0024039859999902546
cliente,0.002416074999985085
cliente,0.0024615560000142978
cliente,0.002489974000013717
cliente,0.0026851000000078784
cliente,0.002488628999969933
cliente,0.0022382750000247142
cliente,0.0021720309999864185
cliente,0.002291729999967629
cliente,0.002587314000038532
cliente,0.0026335790000189263
cliente,0.0023663139999712257
cliente,0.0021781580000492795
cliente,0.0024309220000304776
cliente,0.0022807580000403505
cliente,0.002154751999967175
cliente,0.002145880999989913
cliente,0.002367073000016262
cliente,0.002313219000029676
cliente,0.0025868930000001455
cliente,0.002648786999998265
cliente,0.0027594300000259864
cliente,0.0025340490000189675
cliente,0.002570498000011412
cliente,0.0025524020000489145
cliente,0.0028691090000165786
cliente,0.0028007149999780268
cliente,0.0026912739999715996
cliente,0.002732347000005575
cliente,0.0026030770000033954
cliente,0.002680574000009983
cliente,0.0025086790000159453
cliente,0.002877345999991121
cliente,0.0026396950000275865
cliente,0.0023700890000100117
cliente,0.002281922999998187
cliente,0.0023955040000487315
cliente,0.0025043500000379026
cliente,0.0023433929999896463
cliente,0.0023399880000170015
cliente,0.002345563000005768
cliente,0.0023952390000090418
cliente,0.002326476999996885
cliente,0.0022548470000174348
cliente,0.002290842999968845
cliente,0.0024641510000265043
cliente,0.0023149539999849367
cliente,0.002496169999972153
cliente,0.002993395000032706
cliente,0.00267498600004501
cliente,0.0024453170000242608
cliente,0.002744161000009626
cliente,0.002308813000013288
cliente,0.002478543999984595
cliente,0.0023183050000170624
cliente,0.0022429449999776807
cliente,0.0022956669999985024
cliente,0.0024281080000037036
cliente,0.0022503939999864997
cliente,0.002246092999996563
cliente,0.0022121110000057342
cliente,0.00253578799998877
cliente,0.002266785000017535
cliente,0.0022389389999943887
cliente,0.002248504000021967
cliente,0.0024268409999876894
cliente,0.0023321830000213595
cliente,0.0023070700000289435
cliente,0.002349250999998276
cliente,0.002899842000033459
cliente,0.002865970999948786
cliente,0.0023304439999947135
cliente,0.002321331000018745
cliente,0.0024839539999561566
cliente,0.002314591000015298
cliente,0.0023555259999739064
cliente,0.002280478999978186
cliente,0.0026530190000357834
cliente,0.0023907679999979337
cliente,0.0024236520000044948
cliente,0.002306309000005058
cliente,0.0024804839999887918
cliente,0.0023380030000339502
cliente,0.0022435939999922994
cliente,0.0023308090000000448
cliente,0.0025007489999779864
cliente,0.0023071789999562498
cliente,0.002242969999997513
cliente,0.002246702999968875
cliente,0.0025266149999652043
cliente,0.0022878819999618827
cliente,0.002303676999986237
cliente,0.002316374999963955
cliente,0.0024540819999856467
cliente,0.0022613710000314313
cliente,0.00230145599999787
cliente,0.002257577999955629
cliente,0.0025696160000165946
cliente,0.0023008290000348097
cliente,0.00231494100000873
cliente,0.002240674000006493
cliente,0.0024225900000374168
cliente,0.002395556999999826
cliente,0.0022715389999916624
cliente,0.0022903519999886157
cliente,0.0029615149999813184
cliente,0.0027398679999919295
cliente,0.0023391450000076475
cliente,0.002254558000004181
cliente,0.002825677000032556
cliente,0.003654667999967387
cliente,0.0025143180000100074
cliente,0.0023827030000234117
cliente,0.0025573899999926653
cliente,0.0024383800000009614
cliente,0.002500458999975308
cliente,0.0025366330000338166
cliente,0.0024831660000472766
cliente,0.002236925999966388
cliente,0.002257203999988633
cliente,0.002294244000040635
cliente,0.002490487999978086
cliente,0.0023152990000312457
cliente,0.002635472999998001
cliente,0.0022730340000407523
cliente,0.0024147179999545187
cliente,0.00235310800002253
cliente,0.0021923819999756233
cliente,0.0023045689999889873
cliente,0.002507286000025033
cliente,0.002277591999984452
cliente,0.002642858999990949
cliente,0.0023632040000052257
cliente,0.0026524020000238124
cliente,0.002517998999962856
cliente,0.0022869950000199424
cliente,0.002251271000034194
cliente,0.002678514000024279
cliente,0.0023832969999944
cliente,0.0026089169999750084
cliente,0.002562156000010418
cliente,0.0026881489999937003
cliente,0.0027795350000019425
cliente,0.0026357410000059645
cliente,0.002544355999987147
cliente,0.0026650369999856593
cliente,0.0029783600000428123
cliente,0.0025412339999775213
cliente,0.0025624160000461416
cliente,0.0026804639999795654
cliente,0.002860816000008981
cliente,0.002556459000004452
cliente,0.0024413719999643035
cliente,0.002671426999995674
cliente,0.0025116549999779636
cliente,0.002394761000005019
cliente,0.002464814999996179
cliente,0.002641952000033143
cliente,0.0024775929999805157
cliente,0.0026480509999942115
cliente,0.002462866000030317
cliente,0.002842930999975124
cliente,0.0028063830000064627
cliente,0.0025713699999982964
cliente,0.002923414999997931
cliente,0.002673604999984036
cliente,0.00246637599997257
cliente,0.0023260279999703926
cliente,0.0021819090000008146
cliente,0.002712454000004527
cliente,0.0024623500000302556
cliente,0.0025403159999655145
cliente,0.0024686009999754788
cliente,0.002600864000044112
cliente,0.0024158639999996012
cliente,0.0024063019999971402
cliente,0.0024285540000050787
cliente,0.0025894269999753305
cliente,0.002428696000038144
cliente,0.0025497990000076243
cliente,0.002678231999993841
cliente,0.002681641999970452
cliente,0.0024947659999838834
cliente,0.002633123999999043
cliente,0.0025105340000095566
cliente,0.0026887970000188943
cliente,0.0024424839999710457
cliente,0.0024460170000111248
cliente,0.0024441819999765357
cliente,0.002675114999988182
cliente,0.002442181000049004
cliente,0.002432526000006874
cliente,0.0024809140000456864
cliente,0.0026069250000091415
cliente,0.0025136300000099254
cliente,0.0026207700000213663
cliente,0.0025897090000057688
cliente,0.002809873999979118
cliente,0.0025592549999942094
cliente,0.00247005299996772
cliente,0.002442040999994788
cliente,0.002628750999974727
cliente,0.0025096890000213534
cliente,0.0024094710000213126
cliente,0.0024435540000240508
cliente,0.0025869730000067648
cliente,0.0024387340000089353
cliente,0.0025646930000107204
cliente,0.0025243219999993016
cliente,0.002616134999982478
cliente,0.0025065709999694263
cliente,0.002475748999984262
cliente,0.0024318490000041493
cliente,0.002778433999992558
cliente,0.0025357840000310716
cliente,0.0024891329999832124
cliente,0.0025903079999807233
cliente,0.0028003749999925276
cliente,0.002458306999983506
cliente,0.0024099049999790623
cliente,0.002396667000027719
cliente,0.002571246999991672
cliente,0.002392642999950567
cliente,0.00240574800000104
cliente,0.0023723730000142496
cliente,0.00256468500003848
cliente,0.0024173070000301777
cliente,0.002485284999977466
cliente,0.0024995429999989938
cliente,0.0027450019999832875
cliente,0.0026292519999628894
cliente,0.0025174310000011246
cliente,0.0024676630000044497
cliente,0.00259271599998101
cliente,0.0024999880000109442
cliente,0.0025773869999738963
cliente,0.0025411189999999806
cliente,0.0026839839999865944
cliente,0.00251545899999428
cliente,0.002529062000007798
cliente,0.002484398000035526
cliente,0.002685802000030435
cliente,0.0025227329999779613
cliente,0.0024736350000011953
cliente,0.0025034490000166443
cliente,0.0026520229999960065
cliente,0.0025541200000134268
cliente,0.0024797410000019227
cliente,0.0025246800000218172
cliente,0.0027599310000141486
cliente,0.002750263000052655
cliente,0.00272959199998013
cliente,0.002597460999993473
cliente,0.002781353000045783
cliente,0.003041893999977674
cliente,0.0029793709999808016
cliente,0.0027263380000022153
cliente,0.0027222470000083376
cliente,0.0026385809999851517
cliente,0.003089414999976725
cliente,0.003283495000005132
cliente,0.0033263900000406466
cliente,0.0028956839999523254
cliente,0.002712725000037608
cliente,0.0031107499999620813
cliente,0.0027390660000037315
cliente,0.002547037999988788
cliente,0.002609858000027998
cliente,0.002484917000003861
cliente,0.0029284199999892735
cliente,0.0028692259999729686
cliente,0.0029278100000169616
cliente,0.0026432949999843913
cliente,0.0026751409999974385
cliente,0.0025274689999719158
cliente,0.0026057530000116458
cliente,0.002595646000031593
cliente,0.002830619000008028
cliente,0.002557072000001881
cliente,0.002509737999957906
cliente,0.0026206659999843396
cliente,0.0027106100000082733
cliente,0.0025669359999938024
cliente,0.002598943999998937
cliente,0.0026431039999579298
cliente,0.002760306999959994
cliente,0.0025366779999558275
cliente,0.002448192000031213
cliente,0.0026954020000289347
cliente,0.0027151790000061737
cliente,0.002556008999988535
cliente,0.0030591519999916272
cliente,0.002614113999982237
cliente,0.0027744839999854776
cliente,0.0025761420000094404
cliente,0.002537528999994265
cliente,0.0025045229999705043
cliente,0.0027496369999653325
cliente,0.0025367970000047535
cliente,0.002573249000022315
cliente,0.0026923839999994925
cliente,0.0026633379999907447
cliente,0.002537729000039235
cliente,0.0024783650000017587
cliente,0.0025185570000303414
cliente,0.002640276000022368
cliente,0.0024763389999975516
cliente,0.00230383000001666
cliente,0.002281132999996771
cliente,0.002431274000002759
cliente,0.0023166230000128962
cliente,0.0022765530000015133
cliente,0.0022591199999624223
cliente,0.0026077060000488927
cliente,0.0024279200000023593
cliente,0.0022656109999843466
cliente,0.0023896029999832535
cliente,0.0024803239999755533
cliente,0.0023541980000345575
cliente,0.002787093999984336
cliente,0.0024908770000138247
cliente,0.0026098840000372547
cliente,0.00234062399999857
cliente,0.0027198530000305254
cliente,0.002442496000014671
cliente,0.0024732429999971828
cliente,0.0024045420000220474
cliente,0.0024715060000062294
cliente,0.0026467069999966952
cliente,0.002645626000003176
cliente,0.0022995250000121814
cliente,0.002331506000018635
cliente,0.0022217650000015965
cliente,0.002479369000013776
cliente,0.0022168630000010126
cliente,0.0022668610000096123
cliente,0.002215212999999494
cliente,0.0025289999999813517
cliente,0.002284208000048693
cliente,0.002346184999964862
cliente,0.002603476999979648
cliente,0.0031777960000454186
cliente,0.00283226400000558
cliente,0.00260977099998172
cliente,0.0025428239999882862
cliente,0.0025600609999969492
cliente,0.002315501999987646
cliente,0.0022684030000164057
cliente,0.002320495999981631
cliente,0.0023615570000288244
cliente,0.0022264350000114064
cliente,0.0023059349999812184
cliente,0.002220329000010679
cliente,0.0023716739999599667
cliente,0.002299390000018775
cliente,0.00226673699995672
cliente,0.0024741860000290217
cliente,0.002592982999999549
cliente,0.0022947649999878195
cliente,0.0022500599999943915
cliente,0.0023873009999988426
cliente,0.002572329000031459
cliente,0.002668203999974139
cliente,0.0023508360000050743
cliente,0.002303165999990142
cliente,0.0024776650000148948
cliente,0.002897816999961833
cliente,0.002367743000036171
cliente,0.0024025160000178403
cliente,0.0024980339999842727
cliente,0.002390739000020403
cliente,0.002306933999989269
cliente,0.002228720000005069
cliente,0.0024771499999474145
cliente,0.002135980999980802
cliente,0.002221244999986993
cliente,0.002154727999993611
cliente,0.0023504079999838723
cliente,0.0023804830000244692
cliente,0.002148945999977059
cliente,0.0021775450000518504
cliente,0.0023420360000159235
cliente,0.0022285290000354507
cliente,0.0021442850000426006
cliente,0.002230689999976221
cliente,0.0024257820000457286
cliente,0.002165673000035895
cliente,0.00214298699995652
cliente,0.002063625999994656
cliente,0.002601131999995232
cliente,0.002761265000003732
cliente,0.002693707999981143
cliente,0.002342054999985521
cliente,0.0023477550000166048
cliente,0.0023319570000239764
cliente,0.002190568000003168
cliente,0.0022222939999778646
cliente,0.0023984649999988505
cliente,0.002406931999985318
cliente,0.0021346969999740395
cliente,0.0022062049999931332
cliente,0.0023111410000069554
cliente,0.0022066039999799614
cliente,0.0021932149999770445
cliente,0.002722088000041367
cliente,0.0023609699999838085
cliente,0.0022055350000300677
cliente,0.0021184369999787123
cliente,0.0021833440000023074
cliente,0.002392245000010007
cliente,0.0023520110000276873
cliente,0.0022306550000052994
cliente,0.0022842060000130004
cliente,0.002568868000025759
cliente,0.0024605109999811248
cliente,0.0022392329999547655
cliente,0.0023006270000109907
cliente,0.002470563999963815
cliente,0.0022002350000320803
cliente,0.002157093999983317
cliente,0.0022025289999874076
cliente,0.0023799609999741733
cliente,0.0022284689999878537
cliente,0.0022059140000010302
cliente,0.002139088000035372
cliente,0.0023936360000220702
cliente,0.0022220910000214644
cliente,0.002142757999990863
cliente,0.0021834239999520832
cliente,0.0024889540000003763
cliente,0.002293592000000899
cliente,0.002180078999970192
cliente,0.002232762999994975
cliente,0.00250839399996039
cliente,0.0025018119999913324
cliente,0.002295357999969383
cliente,0.002419070999962969
cliente,0.0024886150000043017
cliente,0.0022284579999904963
cliente,0.0022210740000332407
cliente,0.0023153449999995246
cliente,0.0023637459999577004
cliente,0.002442519999988235
cliente,0.002073769999981323
cliente,0.0022377870000127587
cliente,0.0023429340000120646
cliente,0.0022003539999673194
cliente,0.0020988680000186832
cliente,0.002130475999990722
cliente,0.002484718999994584
cliente,0.0021571249999965403
cliente,0.0022383839999520205
cliente,0.0021142779999649974
cliente,0.002284958000018378
cliente,0.0021069320000037806
cliente,0.00208453800001962
cliente,0.0021992289999843706
cliente,0.0023139420000006794
cliente,0.002198115999988204
cliente,0.0021711559999744168
cliente,0.0021061909999957606
cliente,0.003778401000033682
cliente,0.0024662129999910576
cliente,0.002316836999966654
cliente,0.002208198000005268
cliente,0.0025669000000334563
cliente,0.002461146000030112
cliente,0.0021532480000132637
cliente,0.002118152999969425
cliente,0.00240700899996682
cliente,0.0021921190000284696
cliente,0.0023273090000088814
cliente,0.0021564229999739837
cliente,0.0023212169999737853
cliente,0.002262325999993209
cliente,0.0023799950000125136
cliente,0.0024634250000303837
cliente,0.002488903000028131
cliente,0.002382241000020713
cliente,0.002758969000012712
cliente,0.0025558620000083465
cliente,0.0025806970000417095
cliente,0.002341634000003978
cliente,0.0024070189999747527
cliente,0.0025340280000136772
cliente,0.002614224000012655
cliente,0.002376905000005536
cliente,0.002413955999998052
cliente,0.002338981999969292
cliente,0.00248365999999578
cliente,0.0025853940000502007
cliente,0.002422890999980609
cliente,0.0025150310000299214
cliente,0.002759443000002193
cliente,0.0024939510000194787
cliente,0.002381299999967723
cliente,0.0023833099999706064
cliente,0.002530396999986806
cliente,0.0023983379999776844
cliente,0.0023547860000121545
cliente,0.002359142999978303
cliente,0.0025095139999962157
cliente,0.0023882650000359718
cliente,0.0022890669999924285
cliente,0.0023146699999756493
cliente,0.0025896099999727085
cliente,0.002457345000038913
cliente,0.0023602060000484926
cliente,0.00232042499999352
cliente,0.002561049999997067
cliente,0.0023583029999940663
cliente,0.0023325820000081876
cliente,0.0023253499999782434
cliente,0.002844988999981979
cliente,0.0023912890000019615
cliente,0.0023908569999662177
cliente,0.0022635290000039276
cliente,0.004362841000045137
cliente,0.004775074000008317
cliente,0.0025914230000125826
cliente,0.0023998469999924055
cliente,0.002492490000008729
